type;ID_TF;ID_from;ID_to;ID_o;date_start;date_end;valid;proba
pinstConf;Q10764-Q204238-P54-2012-01-01-2012-01-01-0.28171998;Q10764;Q204238;P54;2012-01-01;2012-01-01;true;0.28171998
pinstConf;Q10764-Q204238-P54-2015-01-01-2011-01-01-0.33652002;Q10764;Q204238;P54;2015-01-01;2011-01-01;true;0.33652002
pinstConf;Q10764-Q204238-P54-2010-01-01-2014-01-01-0.14096001;Q10764;Q204238;P54;2010-01-01;2014-01-01;true;0.14096001
pinstConf;Q10764-Q204238-P54-2014-01-01-2015-01-01-0.18592;Q10764;Q204238;P54;2014-01-01;2015-01-01;true;0.18592
pinstConf;Q10764-Q204238-P54-2013-01-01-2013-01-01-0.23918;Q10764;Q204238;P54;2013-01-01;2013-01-01;true;0.23918
pinstConf;Q10764-19930519-P569-1993-05-01-1993-05-01-0.2658;Q10764;19930519;P569;1993-05-01;1993-05-01;true;0.2658
pinstConf;Q10767-Q2714-P54-2011-01-01-2012-01-01-0.22657001;Q10767;Q2714;P54;2011-01-01;2012-01-01;true;0.22657001
pinstConf;Q10767-Q9437-P54-2011-01-01-2012-01-01-0.16921;Q10767;Q9437;P54;2011-01-01;2012-01-01;true;0.16921
pinstConf;Q10767-Q9437-P54-2012-01-01-2012-01-01-0.41778;Q10767;Q9437;P54;2012-01-01;2012-01-01;true;0.41778
pinstConf;Q10767-Q3590338-P54-2011-01-01-2012-01-01-0.17711;Q10767;Q3590338;P54;2011-01-01;2012-01-01;true;0.17711
pinstConf;Q10767-Q3590338-P54-2012-01-01-2012-01-01-0.2401;Q10767;Q3590338;P54;2012-01-01;2012-01-01;true;0.2401
pinstConf;Q10767-Q3590338-P54-2010-01-01-2011-01-01-0.25066;Q10767;Q3590338;P54;2010-01-01;2011-01-01;true;0.25066
pinstConf;Q10767-Q16841704-P54-2011-01-01-2012-01-01-0.32098;Q10767;Q16841704;P54;2011-01-01;2012-01-01;true;0.32098
pinstConf;Q10767-Q16841704-P54-2012-01-01-2012-01-01-0.18974;Q10767;Q16841704;P54;2012-01-01;2012-01-01;true;0.18974
pinstConf;Q10767-Q16841704-P54-2010-01-01-2011-01-01-0.37011;Q10767;Q16841704;P54;2010-01-01;2011-01-01;true;0.37011
pinstConf;Q10767-Q16841704-P54-2012-01-01-2012-01-01-0.15042;Q10767;Q16841704;P54;2012-01-01;2012-01-01;true;0.15042
pinstConf;Q10767-Q1672798-P54-2011-01-01-2012-01-01-0.20134;Q10767;Q1672798;P54;2011-01-01;2012-01-01;true;0.20134
pinstConf;Q10767-Q1672798-P54-2012-01-01-2012-01-01-0.21386;Q10767;Q1672798;P54;2012-01-01;2012-01-01;true;0.21386
pinstConf;Q10767-Q1672798-P54-2010-01-01-2011-01-01-0.28248;Q10767;Q1672798;P54;2010-01-01;2011-01-01;true;0.28248
pinstConf;Q10767-Q1672798-P54-2012-01-01-2012-01-01-0.16582;Q10767;Q1672798;P54;2012-01-01;2012-01-01;true;0.16582
pinstConf;Q10767-Q1672798-P54-2014-01-01-2014-01-01-0.25371;Q10767;Q1672798;P54;2014-01-01;2014-01-01;true;0.25371
pinstConf;Q10767-19940124-P569-1994-01-01-1994-01-01-0.59496003;Q10767;19940124;P569;1994-01-01;1994-01-01;true;0.59496003
pinstConf;Q10785-Q218372-P54-2015-01-01-2015-01-01-0.20407;Q10785;Q218372;P54;2015-01-01;2015-01-01;true;0.20407
pinstConf;Q10785-Q2798-P54-2015-01-01-2013-01-01-0.30343002;Q10785;Q2798;P54;2015-01-01;2013-01-01;true;0.30343002
pinstConf;Q10785-Q2798-P54-2011-01-01-2011-01-01-0.17447999;Q10785;Q2798;P54;2011-01-01;2011-01-01;true;0.17447999
pinstConf;Q10785-Q2714-P54-2015-01-01-2013-01-01-0.15603;Q10785;Q2714;P54;2015-01-01;2013-01-01;true;0.15603
pinstConf;Q10785-Q2714-P54-2011-01-01-2013-01-01-0.30809;Q10785;Q2714;P54;2011-01-01;2013-01-01;true;0.30809
pinstConf;Q10785-Q2714-P54-2012-01-01-2012-01-01-0.15259;Q10785;Q2714;P54;2012-01-01;2012-01-01;true;0.15259
pinstConf;Q10785-Q2714-P54-2015-01-01-2013-01-01-0.22163;Q10785;Q2714;P54;2015-01-01;2013-01-01;true;0.22163
pinstConf;Q10785-Q2714-P54-2011-01-01-2013-01-01-0.36677;Q10785;Q2714;P54;2011-01-01;2013-01-01;true;0.36677
pinstConf;Q10785-Q2714-P54-2012-01-01-2015-01-01-0.2576;Q10785;Q2714;P54;2012-01-01;2015-01-01;true;0.2576
pinstConf;Q10785-Q2714-P54-2013-01-01-2013-01-01-0.2895;Q10785;Q2714;P54;2013-01-01;2013-01-01;true;0.2895
pinstConf;Q10785-Q2276413-P54-2015-01-01-2013-01-01-0.14862;Q10785;Q2276413;P54;2015-01-01;2013-01-01;true;0.14862
pinstConf;Q10785-Q2276413-P54-2011-01-01-2013-01-01-0.14921;Q10785;Q2276413;P54;2011-01-01;2013-01-01;true;0.14921
pinstConf;Q10785-Q2276413-P54-2012-01-01-2015-01-01-0.17267999;Q10785;Q2276413;P54;2012-01-01;2015-01-01;true;0.17267999
pinstConf;Q10785-Q2276413-P54-2013-01-01-2015-01-01-0.25684;Q10785;Q2276413;P54;2013-01-01;2015-01-01;true;0.25684
pinstConf;Q10785-Q2276413-P54-2014-01-01-2014-01-01-0.37945002;Q10785;Q2276413;P54;2014-01-01;2014-01-01;true;0.37945002
pinstConf;Q10785-Q3873548-P54-2015-01-01-2013-01-01-0.17784;Q10785;Q3873548;P54;2015-01-01;2013-01-01;true;0.17784
pinstConf;Q10785-Q3873548-P54-2011-01-01-2013-01-01-0.3032;Q10785;Q3873548;P54;2011-01-01;2013-01-01;true;0.3032
pinstConf;Q10785-Q3873548-P54-2012-01-01-2015-01-01-0.24824;Q10785;Q3873548;P54;2012-01-01;2015-01-01;true;0.24824
pinstConf;Q10785-Q3873548-P54-2013-01-01-2015-01-01-0.17362;Q10785;Q3873548;P54;2013-01-01;2015-01-01;true;0.17362
pinstConf;Q10785-Q3873548-P54-2014-01-01-2013-01-01-0.24383;Q10785;Q3873548;P54;2014-01-01;2013-01-01;true;0.24383
pinstConf;Q10785-Q3873548-P54-2011-01-01-2011-01-01-0.14338;Q10785;Q3873548;P54;2011-01-01;2011-01-01;true;0.14338
pinstConf;Q10785-Q922698-P54-2015-01-01-2013-01-01-0.22095;Q10785;Q922698;P54;2015-01-01;2013-01-01;true;0.22095
pinstConf;Q10785-Q922698-P54-2011-01-01-2013-01-01-0.31148;Q10785;Q922698;P54;2011-01-01;2013-01-01;true;0.31148
pinstConf;Q10785-Q922698-P54-2012-01-01-2015-01-01-0.17338;Q10785;Q922698;P54;2012-01-01;2015-01-01;true;0.17338
pinstConf;Q10785-Q922698-P54-2013-01-01-2015-01-01-0.28116;Q10785;Q922698;P54;2013-01-01;2015-01-01;true;0.28116
pinstConf;Q10785-Q922698-P54-2014-01-01-2013-01-01-0.21665001;Q10785;Q922698;P54;2014-01-01;2013-01-01;true;0.21665001
pinstConf;Q10785-Q922698-P54-2011-01-01-2015-01-01-0.44450998;Q10785;Q922698;P54;2011-01-01;2015-01-01;true;0.44450998
pinstConf;Q10785-Q922698-P54-2013-01-01-2013-01-01-0.14716001;Q10785;Q922698;P54;2013-01-01;2013-01-01;true;0.14716001
pinstConf;Q10785-Q3632340-P54-2015-01-01-2013-01-01-0.14908001;Q10785;Q3632340;P54;2015-01-01;2013-01-01;true;0.14908001
pinstConf;Q10785-Q3632340-P54-2011-01-01-2013-01-01-0.24881001;Q10785;Q3632340;P54;2011-01-01;2013-01-01;true;0.24881001
pinstConf;Q10785-Q3632340-P54-2012-01-01-2015-01-01-0.19432;Q10785;Q3632340;P54;2012-01-01;2015-01-01;true;0.19432
pinstConf;Q10785-Q3632340-P54-2013-01-01-2015-01-01-0.15211001;Q10785;Q3632340;P54;2013-01-01;2015-01-01;true;0.15211001
pinstConf;Q10785-Q3632340-P54-2014-01-01-2013-01-01-0.1789;Q10785;Q3632340;P54;2014-01-01;2013-01-01;true;0.1789
pinstConf;Q10785-Q3632340-P54-2011-01-01-2015-01-01-0.24181001;Q10785;Q3632340;P54;2011-01-01;2015-01-01;true;0.24181001
pinstConf;Q10785-Q3632340-P54-2013-01-01-2013-01-01-0.20764999;Q10785;Q3632340;P54;2013-01-01;2013-01-01;true;0.20764999
pinstConf;Q10785-Q3632340-P54-2015-01-01-2015-01-01-0.20535;Q10785;Q3632340;P54;2015-01-01;2015-01-01;true;0.20535
pinstConf;Q10785-19920210-P569-1992-02-01-1992-02-01-0.15589;Q10785;19920210;P569;1992-02-01;1992-02-01;true;0.15589
pinstConf;Q10845-19750928-P569-1975-09-01-1975-09-01-0.27098;Q10845;19750928;P569;1975-09-01;1975-09-01;true;0.27098
pinstConf;Q10869-Q6515932-P54-2010-01-01-2010-01-01-0.14828;Q10869;Q6515932;P54;2010-01-01;2010-01-01;true;0.14828
pinstConf;Q10869-Q847113-P54-2010-01-01-2010-01-01-0.40337;Q10869;Q847113;P54;2010-01-01;2010-01-01;true;0.40337
pinstConf;Q10869-Q847113-P54-2012-01-01-2013-01-01-0.34795;Q10869;Q847113;P54;2012-01-01;2013-01-01;true;0.34795
pinstConf;Q10869-Q3061505-P54-2010-01-01-2010-01-01-0.13869;Q10869;Q3061505;P54;2010-01-01;2010-01-01;true;0.13869
pinstConf;Q10869-Q3061505-P54-2012-01-01-2013-01-01-0.16523;Q10869;Q3061505;P54;2012-01-01;2013-01-01;true;0.16523
pinstConf;Q10869-Q3061505-P54-2000-01-01-2001-01-01-0.26162;Q10869;Q3061505;P54;2000-01-01;2001-01-01;true;0.26162
pinstConf;Q10869-Q8030519-P54-2010-01-01-2010-01-01-0.18421;Q10869;Q8030519;P54;2010-01-01;2010-01-01;true;0.18421
pinstConf;Q10869-Q8030519-P54-2012-01-01-2013-01-01-0.20076999;Q10869;Q8030519;P54;2012-01-01;2013-01-01;true;0.20076999
pinstConf;Q10869-Q8030519-P54-2000-01-01-2001-01-01-0.39936;Q10869;Q8030519;P54;2000-01-01;2001-01-01;true;0.39936
pinstConf;Q10869-Q8030519-P54-1998-01-01-2000-01-01-0.26928002;Q10869;Q8030519;P54;1998-01-01;2000-01-01;true;0.26928002
pinstConf;Q10869-Q3568145-P54-2010-01-01-2010-01-01-0.20466001;Q10869;Q3568145;P54;2010-01-01;2010-01-01;true;0.20466001
pinstConf;Q10869-Q3568145-P54-2012-01-01-2013-01-01-0.14063999;Q10869;Q3568145;P54;2012-01-01;2013-01-01;true;0.14063999
pinstConf;Q10869-Q3568145-P54-2000-01-01-2001-01-01-0.15049;Q10869;Q3568145;P54;2000-01-01;2001-01-01;true;0.15049
pinstConf;Q10869-Q3568145-P54-1998-01-01-2000-01-01-0.20309;Q10869;Q3568145;P54;1998-01-01;2000-01-01;true;0.20309
pinstConf;Q10869-Q3568145-P54-2005-01-01-2005-01-01-0.29742998;Q10869;Q3568145;P54;2005-01-01;2005-01-01;true;0.29742998
pinstConf;Q10869-Q3090754-P54-2010-01-01-2010-01-01-0.21949999;Q10869;Q3090754;P54;2010-01-01;2010-01-01;true;0.21949999
pinstConf;Q10869-Q3090754-P54-2012-01-01-2013-01-01-0.15218;Q10869;Q3090754;P54;2012-01-01;2013-01-01;true;0.15218
pinstConf;Q10869-Q3090754-P54-2000-01-01-2001-01-01-0.13918999;Q10869;Q3090754;P54;2000-01-01;2001-01-01;true;0.13918999
pinstConf;Q10869-Q3090754-P54-1998-01-01-2000-01-01-0.14274;Q10869;Q3090754;P54;1998-01-01;2000-01-01;true;0.14274
pinstConf;Q10869-Q3090754-P54-2005-01-01-2005-01-01-0.25109;Q10869;Q3090754;P54;2005-01-01;2005-01-01;true;0.25109
pinstConf;Q10869-Q3090754-P54-2001-01-01-2004-01-01-0.23827;Q10869;Q3090754;P54;2001-01-01;2004-01-01;true;0.23827
pinstConf;Q10869-Q3061505-P54-2010-01-01-2010-01-01-0.1407;Q10869;Q3061505;P54;2010-01-01;2010-01-01;true;0.1407
pinstConf;Q10869-Q3061505-P54-2012-01-01-2013-01-01-0.14928;Q10869;Q3061505;P54;2012-01-01;2013-01-01;true;0.14928
pinstConf;Q10869-Q3061505-P54-2000-01-01-2001-01-01-0.25415;Q10869;Q3061505;P54;2000-01-01;2001-01-01;true;0.25415
pinstConf;Q10869-Q3061505-P54-1998-01-01-2000-01-01-0.17582999;Q10869;Q3061505;P54;1998-01-01;2000-01-01;true;0.17582999
pinstConf;Q10869-Q3061505-P54-2005-01-01-2005-01-01-0.51616;Q10869;Q3061505;P54;2005-01-01;2005-01-01;true;0.51616
pinstConf;Q10869-Q3061505-P54-2001-01-01-2004-01-01-0.53136003;Q10869;Q3061505;P54;2001-01-01;2004-01-01;true;0.53136003
pinstConf;Q10869-Q3061505-P54-2004-01-01-2011-01-01-0.15423;Q10869;Q3061505;P54;2004-01-01;2011-01-01;true;0.15423
pinstConf;Q10869-Q3241303-P54-2010-01-01-2010-01-01-0.29174;Q10869;Q3241303;P54;2010-01-01;2010-01-01;true;0.29174
pinstConf;Q10869-Q3241303-P54-2012-01-01-2013-01-01-0.21322998;Q10869;Q3241303;P54;2012-01-01;2013-01-01;true;0.21322998
pinstConf;Q10869-Q3241303-P54-2000-01-01-2001-01-01-0.20076999;Q10869;Q3241303;P54;2000-01-01;2001-01-01;true;0.20076999
pinstConf;Q10869-Q3241303-P54-1998-01-01-2000-01-01-0.23814002;Q10869;Q3241303;P54;1998-01-01;2000-01-01;true;0.23814002
pinstConf;Q10869-Q3241303-P54-2005-01-01-2005-01-01-0.16085;Q10869;Q3241303;P54;2005-01-01;2005-01-01;true;0.16085
pinstConf;Q10869-Q3241303-P54-2001-01-01-2004-01-01-0.19045;Q10869;Q3241303;P54;2001-01-01;2004-01-01;true;0.19045
pinstConf;Q10869-Q3241303-P54-2004-01-01-2011-01-01-0.21333;Q10869;Q3241303;P54;2004-01-01;2011-01-01;true;0.21333
pinstConf;Q10869-Q3241303-P54-2014-01-01-2014-01-01-0.17447999;Q10869;Q3241303;P54;2014-01-01;2014-01-01;true;0.17447999
pinstConf;Q10869-Q204204-P54-2010-01-01-2010-01-01-0.32563;Q10869;Q204204;P54;2010-01-01;2010-01-01;true;0.32563
pinstConf;Q10869-Q204204-P54-2012-01-01-2013-01-01-0.48853;Q10869;Q204204;P54;2012-01-01;2013-01-01;true;0.48853
pinstConf;Q10869-Q204204-P54-2000-01-01-2001-01-01-0.29852;Q10869;Q204204;P54;2000-01-01;2001-01-01;true;0.29852
pinstConf;Q10869-Q204204-P54-1998-01-01-2000-01-01-0.1789;Q10869;Q204204;P54;1998-01-01;2000-01-01;true;0.1789
pinstConf;Q10869-Q204204-P54-2005-01-01-2005-01-01-0.21752;Q10869;Q204204;P54;2005-01-01;2005-01-01;true;0.21752
pinstConf;Q10869-Q204204-P54-2001-01-01-2004-01-01-0.25327;Q10869;Q204204;P54;2001-01-01;2004-01-01;true;0.25327
pinstConf;Q10869-Q204204-P54-2004-01-01-2011-01-01-0.24781999;Q10869;Q204204;P54;2004-01-01;2011-01-01;true;0.24781999
pinstConf;Q10869-Q204204-P54-2014-01-01-2014-01-01-0.44896;Q10869;Q204204;P54;2014-01-01;2014-01-01;true;0.44896
pinstConf;Q10869-Q204204-P54-2000-01-01-2000-01-01-0.14558999;Q10869;Q204204;P54;2000-01-01;2000-01-01;true;0.14558999
pinstConf;Q10869-Q5794-P54-2010-01-01-2010-01-01-0.20574999;Q10869;Q5794;P54;2010-01-01;2010-01-01;true;0.20574999
pinstConf;Q10869-Q5794-P54-2012-01-01-2013-01-01-9.2233722E17;Q10869;Q5794;P54;2012-01-01;2013-01-01;true;9.2233722E17
pinstConf;Q10869-Q5794-P54-2000-01-01-2001-01-01-0.21396999;Q10869;Q5794;P54;2000-01-01;2001-01-01;true;0.21396999
pinstConf;Q10869-Q5794-P54-1998-01-01-2000-01-01-0.45458;Q10869;Q5794;P54;1998-01-01;2000-01-01;true;0.45458
pinstConf;Q10869-Q5794-P54-2005-01-01-2005-01-01-0.27427;Q10869;Q5794;P54;2005-01-01;2005-01-01;true;0.27427
pinstConf;Q10869-Q5794-P54-2001-01-01-2004-01-01-0.32044;Q10869;Q5794;P54;2001-01-01;2004-01-01;true;0.32044
pinstConf;Q10869-Q5794-P54-2004-01-01-2011-01-01-0.92102003;Q10869;Q5794;P54;2004-01-01;2011-01-01;true;0.92102003
pinstConf;Q10869-Q5794-P54-2014-01-01-2001-01-01-0.26178;Q10869;Q5794;P54;2014-01-01;2001-01-01;true;0.26178
pinstConf;Q10869-Q5794-P54-2000-01-01-2000-01-01-0.20775001;Q10869;Q5794;P54;2000-01-01;2000-01-01;true;0.20775001
pinstConf;Q10869-Q5794-P54-2000-01-01-2000-01-01-0.18808;Q10869;Q5794;P54;2000-01-01;2000-01-01;true;0.18808
pinstConf;Q10869-Q18708-P54-2010-01-01-2010-01-01-0.19477001;Q10869;Q18708;P54;2010-01-01;2010-01-01;true;0.19477001
pinstConf;Q10869-Q18708-P54-2012-01-01-2013-01-01-0.14223;Q10869;Q18708;P54;2012-01-01;2013-01-01;true;0.14223
pinstConf;Q10869-Q18708-P54-2000-01-01-2001-01-01-0.24142;Q10869;Q18708;P54;2000-01-01;2001-01-01;true;0.24142
pinstConf;Q10869-Q18708-P54-1998-01-01-2000-01-01-0.26053;Q10869;Q18708;P54;1998-01-01;2000-01-01;true;0.26053
pinstConf;Q10869-Q18708-P54-2005-01-01-2005-01-01-0.27622002;Q10869;Q18708;P54;2005-01-01;2005-01-01;true;0.27622002
pinstConf;Q10869-Q18708-P54-2001-01-01-2004-01-01-0.23111999;Q10869;Q18708;P54;2001-01-01;2004-01-01;true;0.23111999
pinstConf;Q10869-Q18708-P54-2004-01-01-2011-01-01-0.26514;Q10869;Q18708;P54;2004-01-01;2011-01-01;true;0.26514
pinstConf;Q10869-Q18708-P54-2014-01-01-2001-01-01-0.19953;Q10869;Q18708;P54;2014-01-01;2001-01-01;true;0.19953
pinstConf;Q10869-Q18708-P54-2000-01-01-2004-01-01-0.35325998;Q10869;Q18708;P54;2000-01-01;2004-01-01;true;0.35325998
pinstConf;Q10869-Q18708-P54-2000-01-01-2000-01-01-0.50609004;Q10869;Q18708;P54;2000-01-01;2000-01-01;true;0.50609004
pinstConf;Q10869-Q18708-P54-2001-01-01-2001-01-01-0.22471002;Q10869;Q18708;P54;2001-01-01;2001-01-01;true;0.22471002
pinstConf;Q10869-Q5794-P54-2010-01-01-2010-01-01-0.22016999;Q10869;Q5794;P54;2010-01-01;2010-01-01;true;0.22016999
pinstConf;Q10869-Q5794-P54-2012-01-01-2013-01-01-0.20855999;Q10869;Q5794;P54;2012-01-01;2013-01-01;true;0.20855999
pinstConf;Q10869-Q5794-P54-2000-01-01-2001-01-01-0.21557;Q10869;Q5794;P54;2000-01-01;2001-01-01;true;0.21557
pinstConf;Q10869-Q5794-P54-1998-01-01-2000-01-01-0.16251001;Q10869;Q5794;P54;1998-01-01;2000-01-01;true;0.16251001
pinstConf;Q10869-Q5794-P54-2005-01-01-2005-01-01-0.14351;Q10869;Q5794;P54;2005-01-01;2005-01-01;true;0.14351
pinstConf;Q10869-Q5794-P54-2001-01-01-2004-01-01-0.16702;Q10869;Q5794;P54;2001-01-01;2004-01-01;true;0.16702
pinstConf;Q10869-Q5794-P54-2004-01-01-2011-01-01-0.17252001;Q10869;Q5794;P54;2004-01-01;2011-01-01;true;0.17252001
pinstConf;Q10869-Q5794-P54-2014-01-01-2001-01-01-0.22049999;Q10869;Q5794;P54;2014-01-01;2001-01-01;true;0.22049999
pinstConf;Q10869-Q5794-P54-2000-01-01-2004-01-01-0.18087;Q10869;Q5794;P54;2000-01-01;2004-01-01;true;0.18087
pinstConf;Q10869-Q5794-P54-2000-01-01-2004-01-01-0.18438;Q10869;Q5794;P54;2000-01-01;2004-01-01;true;0.18438
pinstConf;Q10869-Q5794-P54-2001-01-01-2001-01-01-0.14774999;Q10869;Q5794;P54;2001-01-01;2001-01-01;true;0.14774999
pinstConf;Q10869-Q5794-P54-2004-01-01-2004-01-01-0.31272;Q10869;Q5794;P54;2004-01-01;2004-01-01;true;0.31272
pinstConf;Q10869-Q5794-P54-2010-01-01-2010-01-01-0.37669;Q10869;Q5794;P54;2010-01-01;2010-01-01;true;0.37669
pinstConf;Q10869-Q5794-P54-2012-01-01-2013-01-01-0.92102003;Q10869;Q5794;P54;2012-01-01;2013-01-01;true;0.92102003
pinstConf;Q10869-Q5794-P54-2000-01-01-2001-01-01-0.15197;Q10869;Q5794;P54;2000-01-01;2001-01-01;true;0.15197
pinstConf;Q10869-Q5794-P54-1998-01-01-2000-01-01-0.15771;Q10869;Q5794;P54;1998-01-01;2000-01-01;true;0.15771
pinstConf;Q10869-Q5794-P54-2005-01-01-2005-01-01-0.16769001;Q10869;Q5794;P54;2005-01-01;2005-01-01;true;0.16769001
pinstConf;Q10869-Q5794-P54-2001-01-01-2004-01-01-0.23148999;Q10869;Q5794;P54;2001-01-01;2004-01-01;true;0.23148999
pinstConf;Q10869-Q5794-P54-2004-01-01-2011-01-01-0.25579;Q10869;Q5794;P54;2004-01-01;2011-01-01;true;0.25579
pinstConf;Q10869-Q5794-P54-2014-01-01-2001-01-01-0.17424999;Q10869;Q5794;P54;2014-01-01;2001-01-01;true;0.17424999
pinstConf;Q10869-Q5794-P54-2000-01-01-2004-01-01-0.39604002;Q10869;Q5794;P54;2000-01-01;2004-01-01;true;0.39604002
pinstConf;Q10869-Q5794-P54-2000-01-01-2004-01-01-0.14109;Q10869;Q5794;P54;2000-01-01;2004-01-01;true;0.14109
pinstConf;Q10869-Q5794-P54-2001-01-01-2010-01-01-0.20615001;Q10869;Q5794;P54;2001-01-01;2010-01-01;true;0.20615001
pinstConf;Q10869-Q5794-P54-2004-01-01-2004-01-01-0.14140001;Q10869;Q5794;P54;2004-01-01;2004-01-01;true;0.14140001
pinstConf;Q10869-Q5794-P54-2005-01-01-2005-01-01-0.39936;Q10869;Q5794;P54;2005-01-01;2005-01-01;true;0.39936
pinstConf;Q10869-Q5794-P54-2010-01-01-2010-01-01-0.23736998;Q10869;Q5794;P54;2010-01-01;2010-01-01;true;0.23736998
pinstConf;Q10869-Q5794-P54-2012-01-01-2013-01-01-0.42692;Q10869;Q5794;P54;2012-01-01;2013-01-01;true;0.42692
pinstConf;Q10869-Q5794-P54-2000-01-01-2001-01-01-0.24114999;Q10869;Q5794;P54;2000-01-01;2001-01-01;true;0.24114999
pinstConf;Q10869-Q5794-P54-1998-01-01-2000-01-01-0.35472;Q10869;Q5794;P54;1998-01-01;2000-01-01;true;0.35472
pinstConf;Q10869-Q5794-P54-2005-01-01-2005-01-01-0.30620998;Q10869;Q5794;P54;2005-01-01;2005-01-01;true;0.30620998
pinstConf;Q10869-Q5794-P54-2001-01-01-2004-01-01-0.31296998;Q10869;Q5794;P54;2001-01-01;2004-01-01;true;0.31296998
pinstConf;Q10869-Q5794-P54-2004-01-01-2011-01-01-0.15757;Q10869;Q5794;P54;2004-01-01;2011-01-01;true;0.15757
pinstConf;Q10869-Q5794-P54-2014-01-01-2001-01-01-0.16508;Q10869;Q5794;P54;2014-01-01;2001-01-01;true;0.16508
pinstConf;Q10869-Q5794-P54-2000-01-01-2004-01-01-0.22118;Q10869;Q5794;P54;2000-01-01;2004-01-01;true;0.22118
pinstConf;Q10869-Q5794-P54-2000-01-01-2004-01-01-0.59889996;Q10869;Q5794;P54;2000-01-01;2004-01-01;true;0.59889996
pinstConf;Q10869-Q5794-P54-2001-01-01-2010-01-01-0.28633;Q10869;Q5794;P54;2001-01-01;2010-01-01;true;0.28633
pinstConf;Q10869-Q5794-P54-2004-01-01-2011-01-01-0.24235001;Q10869;Q5794;P54;2004-01-01;2011-01-01;true;0.24235001
pinstConf;Q10869-Q5794-P54-2005-01-01-2005-01-01-0.14921;Q10869;Q5794;P54;2005-01-01;2005-01-01;true;0.14921
pinstConf;Q10869-Q5794-P54-2010-01-01-2010-01-01-0.19542;Q10869;Q5794;P54;2010-01-01;2010-01-01;true;0.19542
pinstConf;Q10869-Q19444-P54-2010-01-01-2010-01-01-0.20076999;Q10869;Q19444;P54;2010-01-01;2010-01-01;true;0.20076999
pinstConf;Q10869-Q19444-P54-2012-01-01-2013-01-01-0.22586998;Q10869;Q19444;P54;2012-01-01;2013-01-01;true;0.22586998
pinstConf;Q10869-Q19444-P54-2000-01-01-2001-01-01-0.19188;Q10869;Q19444;P54;2000-01-01;2001-01-01;true;0.19188
pinstConf;Q10869-Q19444-P54-1998-01-01-2000-01-01-0.15617;Q10869;Q19444;P54;1998-01-01;2000-01-01;true;0.15617
pinstConf;Q10869-Q19444-P54-2005-01-01-2005-01-01-0.15786001;Q10869;Q19444;P54;2005-01-01;2005-01-01;true;0.15786001
pinstConf;Q10869-Q19444-P54-2001-01-01-2004-01-01-0.18111;Q10869;Q19444;P54;2001-01-01;2004-01-01;true;0.18111
pinstConf;Q10869-Q19444-P54-2004-01-01-2011-01-01-0.17051001;Q10869;Q19444;P54;2004-01-01;2011-01-01;true;0.17051001
pinstConf;Q10869-Q19444-P54-2014-01-01-2001-01-01-0.21861999;Q10869;Q19444;P54;2014-01-01;2001-01-01;true;0.21861999
pinstConf;Q10869-Q19444-P54-2000-01-01-2004-01-01-0.23259;Q10869;Q19444;P54;2000-01-01;2004-01-01;true;0.23259
pinstConf;Q10869-Q19444-P54-2000-01-01-2004-01-01-0.16237;Q10869;Q19444;P54;2000-01-01;2004-01-01;true;0.16237
pinstConf;Q10869-Q19444-P54-2001-01-01-2010-01-01-0.16427;Q10869;Q19444;P54;2001-01-01;2010-01-01;true;0.16427
pinstConf;Q10869-Q19444-P54-2004-01-01-2011-01-01-0.14120999;Q10869;Q19444;P54;2004-01-01;2011-01-01;true;0.14120999
pinstConf;Q10869-Q19444-P54-2005-01-01-2012-01-01-0.18575;Q10869;Q19444;P54;2005-01-01;2012-01-01;true;0.18575
pinstConf;Q10869-Q19444-P54-2010-01-01-2010-01-01-0.29549998;Q10869;Q19444;P54;2010-01-01;2010-01-01;true;0.29549998
pinstConf;Q10869-Q19444-P54-2012-01-01-2012-01-01-0.28191;Q10869;Q19444;P54;2012-01-01;2012-01-01;true;0.28191
pinstConf;Q10869-19820605-P569-1982-06-01-1982-06-01-0.26629;Q10869;19820605;P569;1982-06-01;1982-06-01;true;0.26629
pinstConf;Q10873-18310224-P569-1831-02-01-1831-02-01-0.17543;Q10873;18310224;P569;1831-02-01;1831-02-01;true;0.17543
pinstConf;Q10873-18990206-P570-1899-02-01-1899-02-01-0.19746;Q10873;18990206;P570;1899-02-01;1899-02-01;true;0.19746
pinstConf;Q10883-Q1775265-P54-1996-01-01-2000-01-01-0.38275;Q10883;Q1775265;P54;1996-01-01;2000-01-01;true;0.38275
pinstConf;Q10883-Q847113-P54-1996-01-01-2000-01-01-0.30251998;Q10883;Q847113;P54;1996-01-01;2000-01-01;true;0.30251998
pinstConf;Q10883-Q847113-P54-2004-01-01-2005-01-01-0.16353;Q10883;Q847113;P54;2004-01-01;2005-01-01;true;0.16353
pinstConf;Q10883-Q6502281-P54-1996-01-01-2000-01-01-0.15527001;Q10883;Q6502281;P54;1996-01-01;2000-01-01;true;0.15527001
pinstConf;Q10883-Q6502281-P54-2004-01-01-2005-01-01-0.16634001;Q10883;Q6502281;P54;2004-01-01;2005-01-01;true;0.16634001
pinstConf;Q10883-Q6502281-P54-2000-01-01-2000-01-01-0.19877;Q10883;Q6502281;P54;2000-01-01;2000-01-01;true;0.19877
pinstConf;Q10883-Q3568145-P54-1996-01-01-2000-01-01-0.23198;Q10883;Q3568145;P54;1996-01-01;2000-01-01;true;0.23198
